UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
C,5,2018,76,1954265,879147,1075118,756264,904679,70173,104181,6167,7255,37995,48413,1039,1211,7509,9379,762532,912499,71907,106686,10760,12959,40167,50989,1925,2252,813539,987315,696148,824072,67674,100892,4775,5547,37510,47742,900,1013,6532,8049,701573,830728,69025,102825,8852,10552,39443,50011,1687,1950,65608,87803,60116,80607,2499,3289,1392,1708,485,671,139,198,977,1330,60959,81771,2882,3861,1908,2407,724,978,238,302
C,5,2018,77,1767620,786347,981273,674210,823305,63447,96973,5554,6705,35458,44719,963,1087,6715,8484,679842,830333,64946,99248,9641,11814,37445,47139,1788,2089,725456,898373,618334,747172,61164,93737,4275,5222,35020,44091,850,917,5813,7234,623193,753128,62301,95480,7889,9683,36781,46209,1578,1801,60891,82900,55876,76133,2283,3236,1279,1483,438,628,113,170,902,1250,56649,77205,2645,3768,1752,2131,664,930,210,288
C,5,2018,78,1652826,730386,922440,624109,771301,59888,92731,5125,6340,34008,42812,909,1110,6347,8146,629457,778076,61322,94970,8837,11183,35963,45090,1674,2077,672530,842969,571090,698437,57700,89615,3917,4879,33554,42210,778,913,5491,6915,575697,704144,58780,91301,7182,9086,35311,44218,1465,1763,57856,79471,53019,72864,2188,3116,1208,1461,454,602,131,197,856,1231,53760,73932,2542,3669,1655,2097,652,872,209,314
C,5,2018,79,1537782,675838,861944,581984,727441,52814,82695,4439,5675,30338,37972,750,985,5513,7176,586653,733437,54086,84574,7757,9979,31967,40009,1385,1841,623680,789007,534064,660433,50833,79816,3401,4377,29965,37435,641,834,4776,6112,538079,665522,51803,81228,6322,8140,31425,39216,1219,1572,52158,72937,47920,67008,1981,2879,1038,1298,373,537,109,151,737,1064,48574,67915,2283,3346,1435,1839,542,793,166,269
C,5,2018,80,1439823,624522,815301,537925,687867,48424,78403,4097,5326,28206,36229,713,936,5157,6540,542269,693304,49627,80192,7166,9116,29766,38111,1298,1713,576318,746572,493564,624784,46680,75669,3153,4099,27866,35730,599,764,4456,5526,497297,629337,47596,77031,5860,7385,29251,37374,1110,1444,48204,68729,44361,63083,1744,2734,944,1227,340,499,114,172,701,1014,44972,63967,2031,3161,1306,1731,515,737,188,269
C,5,2018,81,1302571,557028,745543,480171,629550,42747,71337,3533,4701,25424,33099,643,788,4510,6068,484026,634618,43766,72966,6147,8248,26827,34846,1154,1511,513215,682336,439797,571298,41076,68940,2735,3590,25120,32624,559,665,3928,5219,443140,575624,41845,70199,5068,6714,26386,34179,1015,1308,43813,63207,40374,58252,1671,2397,798,1111,304,475,84,123,582,849,40886,58994,1921,2767,1079,1534,441,667,139,203
C,5,2018,82,1221749,514640,707109,444176,596785,39883,68686,3196,4431,22749,30841,553,724,4083,5642,447592,601464,40825,70234,5537,7744,24048,32448,1073,1354,474117,647703,406763,542066,38372,66425,2465,3400,22484,30418,481,606,3552,4788,409727,546012,39076,67611,4540,6269,23655,31819,943,1165,40523,59406,37413,54719,1511,2261,731,1031,265,423,72,118,531,854,37865,55452,1749,2623,997,1475,393,629,130,189
C,5,2018,83,1136695,470947,665748,407687,564031,35715,63439,2880,4070,20478,28299,507,654,3680,5255,410827,568391,36520,64828,4994,7126,21608,29864,979,1264,434015,610045,373478,512656,34417,61333,2219,3079,20225,27891,446,551,3230,4535,376224,516394,35048,62412,4117,5775,21227,29282,875,1088,36932,55703,34209,51375,1298,2106,661,991,253,408,61,103,450,720,34603,51997,1472,2416,877,1351,381,582,104,176
C,5,2018,84,990061,403110,586951,349167,497002,30222,55880,2380,3424,17695,25375,470,603,3176,4667,351875,500919,30932,57117,4164,6109,18731,26777,849,1154,371469,538212,319847,452010,29135,54048,1809,2598,17487,25016,403,522,2788,4018,322220,455371,29687,55000,3405,4964,18419,26262,745,1005,31641,48739,29320,44992,1087,1832,571,826,208,359,67,81,388,649,29655,45548,1245,2117,759,1145,312,515,104,149
C,5,2018,85,932537,371552,560985,322806,476398,27359,52419,2147,3227,16058,24175,403,513,2779,4253,325156,479936,27987,53562,3687,5675,16983,25413,750,1056,343588,516081,296899,434878,26366,50742,1657,2487,15858,23858,353,442,2455,3674,298964,437916,26866,51645,3028,4657,16700,24947,667,929,27964,44904,25907,41520,993,1677,490,740,200,317,50,71,324,579,26192,42020,1121,1917,659,1018,283,466,83,127
C,5,2018,86,854687,334535,520152,293604,446503,22605,45258,1791,2816,13774,21235,343,451,2418,3889,295681,449765,23157,46286,3128,5067,14565,22343,649,911,308914,479144,269699,408478,21830,43803,1357,2146,13604,20973,297,397,2127,3347,271521,411262,22265,44613,2544,4116,14319,21967,565,801,25621,41008,23905,38025,775,1455,434,670,170,262,46,54,291,542,24160,38503,892,1673,584,951,246,376,84,110
C,5,2018,87,786207,299630,486577,263610,418779,19682,41141,1544,2557,12268,20149,320,430,2206,3521,265484,421729,20170,42107,2769,4562,13011,21181,595,852,276531,448355,242080,383322,18957,39835,1148,1911,12143,19902,285,363,1918,3022,243707,385838,19337,40576,2221,3672,12808,20802,533,742,23099,38222,21530,35457,725,1306,396,646,125,247,35,67,288,499,21777,35891,833,1531,548,890,203,379,62,110
C,5,2018,88,709987,263909,446078,231834,383752,17511,38145,1463,2275,10950,18356,282,394,1869,3156,233426,386376,17945,39005,2525,4090,11533,19268,509,766,243311,411473,212648,351558,16841,36983,1100,1735,10840,18139,247,337,1635,2721,214040,353815,17183,37645,2039,3340,11358,18946,448,664,20598,34605,19186,32194,670,1162,363,540,110,217,35,57,234,435,19386,32561,762,1360,486,750,175,322,61,102
C,5,2018,89,608939,220361,388578,194434,335785,14053,32428,1130,1804,8929,15449,214,350,1601,2762,195776,338091,14418,33201,2036,3396,9433,16223,426,682,203717,359586,178918,308880,13530,31396,852,1353,8831,15263,189,305,1397,2389,180083,310855,13818,32009,1662,2766,9279,15951,372,603,16644,28992,15516,26905,523,1032,278,451,98,186,25,45,204,373,15693,27236,600,1192,374,630,154,272,54,79
C,5,2018,90,539085,188960,350125,166921,303593,11793,28558,935,1651,7795,13595,165,281,1351,2447,168072,305642,12075,29203,1681,3071,8248,14280,345,597,175155,325254,154011,280518,11385,27677,702,1252,7720,13433,144,237,1193,2137,155027,282288,11612,28192,1365,2520,8134,14044,306,517,13805,24871,12910,23075,408,881,233,399,75,162,21,44,158,310,13045,23354,463,1011,316,551,114,236,39,80
C,5,2018,91,458705,156270,302435,137827,262611,9853,24364,759,1440,6560,11719,134,227,1137,2074,138786,264360,10133,24940,1413,2632,6910,12288,261,471,145074,281573,127346,243306,9517,23584,598,1089,6499,11584,117,194,997,1816,128185,244831,9738,24046,1179,2160,6812,12092,230,409,11196,20862,10481,19305,336,780,161,351,61,135,17,33,140,258,10601,19529,395,894,234,472,98,196,31,62
C,5,2018,92,381144,124748,256396,109917,222395,7863,20848,595,1154,5397,10023,90,202,886,1774,110670,223870,8082,21347,1087,2162,5670,10520,199,418,115776,239038,101550,206283,7589,20238,441,874,5345,9905,78,174,773,1564,102205,207582,7759,20641,879,1781,5586,10349,172,369,8972,17358,8367,16112,274,610,154,280,52,118,12,28,113,210,8465,16288,323,706,208,381,84,171,27,49
C,5,2018,93,318707,100628,218079,88424,189655,6322,17216,483,987,4582,8515,85,190,732,1516,89046,190929,6496,17686,887,1877,4821,8893,178,347,93603,203887,81860,176479,6117,16708,365,767,4537,8421,74,169,650,1343,82411,177602,6257,17103,730,1571,4752,8755,159,309,7025,14192,6564,13176,205,508,118,220,45,94,11,21,82,173,6635,13327,239,583,157,306,69,138,19,38
C,5,2018,94,253970,77790,176180,68231,153538,4816,13732,373,749,3725,6859,64,144,581,1158,68718,154505,4960,14068,696,1422,3918,7163,131,282,72339,165344,63135,143503,4653,13333,288,573,3690,6780,55,124,518,1031,63571,144363,4773,13613,581,1178,3865,7054,112,250,5451,10836,5096,10035,163,399,85,176,35,79,9,20,63,127,5147,10142,187,455,115,244,53,109,19,32
C,5,2018,95,195983,58227,137756,50707,119713,3707,10889,281,554,3033,5580,46,108,453,912,51096,120459,3823,11162,524,1081,3182,5822,107,223,54089,129444,46851,111957,3579,10596,212,439,3007,5532,41,98,399,822,47196,112627,3672,10832,424,920,3143,5750,92,202,4138,8312,3856,7756,128,293,69,115,26,48,5,10,54,90,3900,7832,151,330,100,161,39,72,15,21
C,5,2018,96,152781,43637,109144,38107,95252,2624,8475,204,460,2331,4135,37,91,334,731,38391,95855,2720,8699,384,876,2436,4328,79,185,40817,102721,35457,89289,2549,8249,166,365,2316,4095,31,78,298,645,35710,89817,2627,8439,328,738,2413,4266,65,164,2820,6423,2650,5963,75,226,38,95,15,40,6,13,36,86,2681,6038,93,260,56,138,23,62,14,21
C,5,2018,97,111970,30896,81074,26849,70331,1900,6370,138,328,1723,3412,27,68,259,565,27067,70789,1970,6555,280,649,1810,3559,57,141,28994,76542,25090,66110,1839,6225,106,263,1707,3385,21,63,231,496,25286,66513,1898,6380,232,549,1784,3514,48,126,1902,4532,1759,4221,61,145,32,65,16,27,6,5,28,69,1781,4276,72,175,48,100,26,45,9,15
C,5,2018,98,78428,20606,57822,17647,49609,1384,4938,104,238,1280,2584,24,42,167,411,17781,49945,1433,5080,195,470,1332,2683,50,96,19268,54552,16406,46583,1346,4811,79,194,1271,2565,21,38,145,361,16521,46876,1385,4932,159,402,1317,2653,43,82,1338,3270,1241,3026,38,127,25,44,9,19,3,4,22,50,1260,3069,48,148,36,68,15,30,7,14
C,5,2018,99,51247,12899,38348,10985,32913,887,3232,63,156,842,1748,15,33,107,266,11074,33129,920,3325,120,306,875,1814,30,68,12141,36338,10289,31082,860,3136,47,129,838,1736,13,29,94,226,10368,31265,888,3212,97,257,868,1793,24,60,758,2010,696,1831,27,96,16,27,4,12,2,4,13,40,706,1864,32,113,23,49,7,21,6,8
C,5,2018,100,92334,20726,71608,16997,59758,1547,6838,132,334,1809,4027,32,79,209,572,17163,60213,1614,7057,240,643,1879,4174,67,159,19448,67946,15834,56401,1501,6695,108,286,1798,3995,29,71,178,498,15976,56798,1557,6874,200,561,1856,4118,57,141,1278,3662,1163,3357,46,143,24,48,11,32,3,8,31,74,1187,3415,57,183,40,82,23,56,10,18
C,6,2018,999,325495230,159896101,165599129,122937764,125732005,20843188,22777563,2097630,2075310,9185679,10076357,402229,397084,4429611,4540810,126883219,129753431,22829629,24855779,3413365,3466137,10833919,11729096,792039,795060,130048669,136220166,96785609,100032529,19398984,21279326,1176089,1221260,8879887,9769056,289615,291384,3518485,3626611,99918231,103241400,20963354,22925586,2109853,2231030,10276046,11168605,594601,604642,29847432,29378963,26152155,25699476,1444204,1498237,921541,854050,305792,307301,112614,105700,911126,914199,26964988,26512031,1866275,1930193,1303512,1235107,557873,560491,197438,190418
C,6,2018,0,3830897,1958121,1872776,1364520,1302245,307299,299226,36649,34710,116058,108818,7216,6812,126379,120965,1480757,1413482,376977,366291,60290,57408,162872,153276,15898,15024,1455366,1388304,953189,905549,273154,266124,14732,14167,108412,101435,4530,4214,101349,96815,1046910,995051,329869,320623,29948,28771,147433,138415,10912,10233,502755,484472,411331,396696,34145,33102,21917,20543,7646,7383,2686,2598,25030,24150,433847,418431,47108,45668,30342,28637,15439,14861,4986,4791
C,6,2018,1,3907027,1997867,1909160,1397476,1331597,306682,298833,35687,34757,123459,115629,7392,6994,127171,121350,1514325,1443170,375819,365495,59721,57817,171321,160530,16325,15338,1486212,1416138,975037,925028,272932,266161,15701,15090,115820,108329,4729,4383,101993,97147,1069218,1014814,329046,320304,31300,29991,155834,145715,11353,10518,511655,493022,422439,406569,33750,32672,19986,19667,7639,7300,2663,2611,25178,24203,445107,428356,46773,45191,28421,27826,15487,14815,4972,4820
C,6,2018,2,3998849,2043995,1954854,1444155,1375403,307553,301080,35320,33936,121672,114747,7247,6950,128048,122738,1561899,1488289,376915,368143,59893,57482,169664,160224,16207,15432,1520269,1452026,1008413,957148,274441,269036,16196,15548,113999,107521,4571,4378,102649,98395,1103287,1048115,330824,323568,32167,30854,154022,145438,11180,10631,523726,502828,435742,418255,33112,32044,19124,18388,7673,7226,2676,2572,25399,24343,458612,440174,46091,44575,27726,26628,15642,14786,5027,4801
C,6,2018,3,4035278,2062971,1972307,1453991,1385797,313046,304822,35199,34068,125516,118039,7192,6955,128027,122626,1571705,1498543,382348,371686,59867,57676,173427,163554,16177,15441,1540431,1468531,1018762,966562,279451,272309,16538,15871,118181,110952,4607,4412,102892,98425,1113841,1057510,335805,326694,32680,31262,158314,148993,11292,10718,522540,503776,435229,419235,33595,32513,18661,18197,7335,7087,2585,2543,25135,24201,457864,441033,46543,44992,27187,26414,15113,14561,4885,4723
C,6,2018,4,4015791,2054754,1961037,1452057,1380095,312767,304189,35377,34044,121457,115038,6858,6593,126238,121078,1568138,1491402,380700,370385,59926,57491,168845,159688,15840,15059,1536509,1463707,1020138,965930,279190,271861,16878,16164,114462,108369,4444,4247,101397,97136,1113869,1055683,334393,325717,32989,31485,154109,145622,11075,10494,518245,497330,431919,414165,33577,32328,18499,17880,6995,6669,2414,2346,24841,23942,454269,435719,46307,44668,26937,26006,14736,14066,4765,4565
C,6,2018,5,4013575,2050900,1962675,1447720,1381551,311261,303066,35085,33867,124899,117898,6939,6638,124996,119655,1562510,1491390,378022,367781,59487,57331,172298,162568,16030,15165,1534789,1464502,1016184,965370,278627,271474,17020,16283,118074,111189,4551,4280,100333,95906,1108781,1053841,332791,323994,33020,31648,157783,148507,11267,10536,516111,498173,431536,416181,32634,31592,18065,17584,6825,6709,2388,2358,24663,23749,453729,437549,45231,43787,26467,25683,14515,14061,4763,4629
C,6,2018,6,4023134,2056405,1966729,1459019,1391384,312248,303147,36106,34733,118989,113174,6659,6416,123384,117875,1572318,1499623,378412,366756,60608,58155,165225,156992,15543,14869,1534417,1463778,1022103,970138,279867,272055,17125,16461,112293,106724,4288,4119,98741,94281,1113226,1057154,333432,323594,33152,31755,150924,143266,10830,10312,521988,502951,436916,421246,32381,31092,18981,18272,6696,6450,2371,2297,24643,23594,459092,442469,44980,43162,27456,26400,14301,13726,4713,4557
C,6,2018,7,4066723,2079396,1987327,1484247,1414140,314123,305154,34291,33336,116538,110864,6586,6252,123611,117581,1597832,1522096,380239,368470,59079,57127,162697,154361,15537,14658,1545177,1471896,1031560,978072,283391,274972,17334,16573,110036,104649,4273,4047,98583,93583,1122583,1064403,336824,326037,33500,32059,148464,140822,10834,10182,534219,515431,452687,436068,30732,30182,16957,16763,6502,6215,2313,2205,25028,23998,475249,457693,43415,42433,25579,25068,14233,13539,4703,4476
C,6,2018,8,4056281,2069834,1986447,1485598,1419534,311329,302958,33255,32403,112462,108230,6229,6061,120961,117261,1596958,1527259,376198,366450,57820,56481,156993,150900,14836,14344,1532860,1468272,1027498,977500,281631,274253,17239,16983,106316,102359,4163,4022,96013,93155,1116307,1063462,333894,325311,33103,32682,143255,137867,10480,10060,536974,518175,458100,442034,29698,28705,16016,15420,6146,5871,2066,2039,24948,24106,480651,463797,42304,41139,24717,23799,13738,13033,4356,4284
C,6,2018,9,4064485,2073637,1990848,1493303,1427119,313979,306244,33030,31994,109828,106132,6226,6159,117271,113200,1600928,1531182,377034,367719,57100,54768,152624,147061,14562,14216,1539217,1476269,1035777,986888,284821,277795,17411,16967,103738,100365,4198,4164,93272,90090,1121751,1070106,335805,327626,33009,31646,139375,134483,10351,10079,534420,514579,457526,440231,29158,28449,15619,15027,6090,5767,2028,1995,23999,23110,479177,461076,41229,40093,24091,23122,13249,12578,4211,4137
C,6,2018,10,4188034,2137690,2050344,1542743,1472248,323181,315475,34295,33124,113770,109633,6392,6190,117309,113674,1650322,1576473,386071,377517,58319,56433,156617,150395,14973,14194,1585623,1520734,1068484,1018055,293476,286667,17990,17637,107824,103874,4325,4110,93524,90391,1154616,1101250,344561,336959,33606,32658,143553,137772,10628,10005,552067,529610,474259,454193,29705,28808,16305,15487,5946,5759,2067,2080,23785,23283,495706,475223,41510,40558,24713,23775,13064,12623,4345,4189
C,6,2018,11,4207171,2149050,2058121,1557903,1486659,324070,314054,34922,33327,112040,107451,6321,6228,113794,110402,1662300,1587749,384775,373617,58584,56405,153693,147150,14659,14237,1597124,1527590,1083350,1030390,294698,285721,18125,17730,105986,101803,4300,4162,90665,87784,1166908,1111082,343919,334104,33551,32640,140641,134874,10440,10038,551926,530531,474553,456269,29372,28333,16797,15597,6054,5648,2021,2066,23129,22618,495392,476667,40856,39513,25033,23765,13052,12276,4219,4199
C,6,2018,12,4165581,2128174,2037407,1553664,1478575,314673,307644,34086,32816,110643,107504,6198,6061,108910,104807,1653472,1574592,372058,363402,57245,54979,150718,145699,14123,13607,1588594,1519376,1087740,1031390,286765,280467,18001,17580,104875,102169,4196,4108,87017,83662,1167772,1108314,333519,325948,33106,31978,138449,134076,10076,9662,539580,518031,465924,447185,27908,27177,16085,15236,5768,5335,2002,1953,21893,21145,485700,466278,38539,37454,24139,23001,12269,11623,4047,3945
C,6,2018,13,4155409,2120983,2034426,1553579,1480535,311169,302343,33686,32763,112000,111295,6228,6039,104321,101451,1648980,1573148,365308,355497,56463,54731,150774,148519,13835,13414,1592104,1526882,1095799,1041603,284141,276122,18002,17488,106414,106020,4279,4211,83469,81438,1172453,1116191,328240,319657,32927,31902,139004,137381,9921,9740,528879,507544,457780,438932,27028,26221,15684,15275,5586,5275,1949,1828,20852,20013,476527,456957,37068,35840,23536,22829,11770,11138,3914,3674
C,6,2018,14,4164958,2124328,2040630,1563626,1491849,309042,300771,32803,32134,112051,111956,6034,5785,100772,98135,1655802,1581600,360730,351628,55204,53936,149563,148103,13474,12976,1607844,1541608,1115486,1059098,282947,275573,17818,17270,106597,106797,4204,4024,80792,78846,1189682,1131446,325159,317230,32666,31866,138136,137222,9763,9352,516484,499022,448140,432751,26095,25198,14985,14864,5454,5159,1830,1761,19980,19289,466120,450154,35571,34398,22538,22070,11427,10881,3711,3624
C,6,2018,15,4135965,2108971,2026994,1554575,1483980,307964,300184,32703,31526,111778,111854,6041,5755,95910,93695,1641998,1569505,356954,348140,54628,53063,147263,146408,13341,12648,1600835,1534873,1113132,1056133,282242,275694,17635,17046,106486,106753,4217,4036,77123,75211,1183692,1125070,322372,314950,32280,31445,136398,135771,9681,9251,508136,492121,441443,427847,25722,24490,15068,14480,5292,5101,1824,1719,18787,18484,458306,444435,34582,33190,22348,21618,10865,10637,3660,3397
C,6,2018,16,4134864,2108826,2026038,1554951,1484136,314144,305899,32641,31222,108514,107998,5857,5656,92719,91127,1639486,1567003,361370,352892,54500,52976,142408,140826,12835,12470,1605089,1539550,1116677,1060722,288753,281495,17809,17145,103412,103092,4114,3934,74324,73162,1184672,1127546,327440,320004,32349,31743,131869,130660,9413,9084,503737,486488,438274,423414,25391,24404,14832,14077,5102,4906,1743,1722,18395,17965,454814,439457,33930,32888,22151,21233,10539,10166,3422,3386
C,6,2018,17,4244103,2166549,2077554,1593625,1519233,325889,316881,32936,31850,115055,113667,5871,5801,93173,90122,1678321,1601211,373110,362950,55307,53474,149232,146254,12985,12687,1657238,1587788,1149861,1092271,300307,292503,18260,17646,109928,108861,4193,4024,74689,72483,1217892,1158420,338860,330336,33371,32332,138731,136324,9546,9238,509311,489766,443764,426962,25582,24378,14676,14204,5127,4806,1678,1777,18484,17639,460429,442791,34250,32614,21936,21142,10501,9930,3439,3449
C,6,2018,18,4276300,2177860,2098440,1600052,1533711,331809,323187,33575,32244,115171,114327,5806,5619,91447,89352,1683273,1614619,378081,369139,56340,54346,147945,146126,12683,12441,1671058,1611790,1158484,1109647,306293,298819,18704,18002,110073,109512,4073,3967,73431,71843,1225496,1174880,344157,336532,34122,33089,137754,136241,9288,9133,506802,486650,441568,424064,25516,24368,14871,14242,5098,4815,1733,1652,18016,17509,457777,439739,33924,32607,22218,21257,10191,9885,3395,3308
C,6,2018,19,4198399,2128081,2070318,1566188,1517017,321345,316098,32402,31649,114164,113872,5488,5386,88494,86296,1646500,1595181,365677,360002,54591,53644,146045,144443,12505,12020,1639560,1596971,1140702,1104460,296628,292372,18098,17795,109137,109056,3806,3821,71189,69467,1205506,1167535,332996,328499,33313,33018,136015,134677,9148,8897,488521,473347,425486,412557,24717,23726,14304,13854,5027,4816,1682,1565,17305,16829,440994,427646,32681,31503,21278,20626,10030,9766,3357,3123
C,6,2018,20,4196092,2123922,2072170,1560496,1515219,322061,317824,32266,31648,118354,118207,5368,5463,85377,83809,1637742,1591155,364546,359972,54033,53294,149070,147889,11993,11803,1640695,1605437,1138870,1107804,298028,294652,17868,17953,113459,113446,3760,3889,68710,67693,1201173,1169293,332933,329348,32802,33071,139395,138508,8854,8747,483227,466733,421626,407415,24033,23172,14398,13695,4895,4761,1608,1574,16667,16116,436569,421862,31613,30624,21231,20223,9675,9381,3139,3056
C,6,2018,21,4210832,2128030,2082802,1564814,1523789,320160,317995,32071,31254,122917,122659,5433,5307,82635,81798,1639621,1597612,360544,358629,53805,53060,152875,151621,11893,11761,1646704,1619540,1144984,1118986,296277,295458,17717,17669,118023,117959,3787,3790,65916,65678,1204841,1178341,328998,328707,32483,32785,143282,142389,8705,8748,481326,463262,419830,404803,23883,22537,14354,13585,4894,4700,1646,1517,16719,16120,434780,419271,31546,29922,21322,20275,9593,9232,3188,3013
C,6,2018,22,4258826,2157493,2101333,1585994,1536555,322958,320682,32241,30990,130131,128187,5558,5694,80611,79225,1658842,1607997,361857,359391,53904,52730,159482,156537,11866,12089,1674646,1638268,1163767,1131321,299396,298286,17964,17522,125330,123447,3859,4053,64330,63639,1222016,1188833,330970,329850,32727,32665,150119,147384,8710,9050,482847,463065,422227,405234,23562,22396,14277,13468,4801,4740,1699,1641,16281,15586,436826,419164,30887,29541,21177,20065,9363,9153,3156,3039
C,6,2018,23,4362715,2214993,2147722,1619409,1562455,341238,336363,32926,31823,136805,133132,5851,5977,78764,77972,1690115,1632247,378748,374286,54776,53709,165515,161047,12380,12428,1724753,1680186,1190346,1153390,317065,313371,18577,18034,131856,128463,4120,4289,62789,62639,1246725,1209551,347389,344227,33628,33487,156201,152037,9145,9324,490240,467536,429063,409065,24173,22992,14349,13789,4949,4669,1731,1688,15975,15333,443390,422696,31359,30059,21148,20222,9314,9010,3235,3104
C,6,2018,24,4462280,2268523,2193757,1650954,1586504,358288,351969,33721,32837,143301,139491,5980,6155,76279,76801,1719099,1654952,393788,388545,55567,55301,171491,166950,12519,12689,1770749,1722442,1214292,1173997,333747,328663,19323,18893,138475,134751,4270,4481,60642,61657,1268475,1228976,362297,358414,34438,34849,162308,157978,9305,9552,497774,471315,436662,412507,24541,23306,14398,13944,4826,4740,1710,1674,15637,15144,450624,425976,31491,30131,21129,20452,9183,8972,3214,3137
C,6,2018,25,4545766,2316485,2229281,1682775,1608719,371006,360455,34970,33508,148059,146431,6313,6238,73362,73930,1748120,1674443,404312,394700,56629,55852,175451,173222,12633,12651,1812900,1757416,1240884,1195089,345811,337274,20039,19554,143268,141650,4504,4527,58394,59322,1292917,1247864,372472,364888,35054,35451,166649,164487,9468,9547,503585,471865,441891,413630,25195,23181,14931,13954,4791,4781,1809,1711,14968,14608,455203,426579,31840,29812,21575,20401,8802,8735,3165,3104
C,6,2018,26,4672162,2373559,2298603,1726107,1656352,377129,371196,36497,34106,155332,156649,6591,6462,71903,73838,1789646,1721393,408409,404553,58432,56476,182794,184413,13141,13201,1861490,1820673,1277321,1238723,351510,346483,20883,20089,150365,151648,4640,4710,56771,59020,1327432,1290744,376098,373121,36063,35952,173779,175286,9795,9927,512069,477930,448786,417629,25619,24713,15614,14017,4967,5001,1951,1752,15132,14818,462214,430649,32311,31432,22369,20524,9015,9127,3346,3274
C,6,2018,27,4763045,2409164,2353881,1754576,1694160,378946,379200,36247,33595,163481,168180,7199,6844,68715,71902,1814533,1757001,408119,411387,57200,55308,190853,195991,13916,13697,1899389,1881703,1309182,1283224,352613,353514,20478,19892,158185,162835,5126,5049,53805,57189,1355921,1333095,375207,379033,34800,35181,181541,186470,10397,10502,509775,472178,445394,410936,26333,25686,15769,13703,5296,5345,2073,1795,14910,14713,458612,423906,32912,32354,22400,20127,9312,9521,3519,3195
C,6,2018,28,4735822,2390882,2344940,1748905,1689361,369660,374748,35587,32820,165521,173290,7383,6964,63826,67757,1804757,1748615,396040,404447,55140,53623,191336,199571,13609,13412,1887115,1883168,1308087,1287502,343886,349160,19838,19533,160262,168103,5218,5176,49824,53694,1351496,1334329,364123,372420,33186,34053,182313,190607,10110,10301,503767,461772,440818,401859,25774,25588,15749,13287,5259,5187,2165,1788,14002,14063,453261,414286,31917,32027,21954,19570,9023,8964,3499,3111
C,6,2018,29,4554976,2297425,2257551,1688459,1628423,343417,353191,33981,30894,165086,175315,7163,6646,59319,63082,1740261,1683437,367353,380353,52542,50285,189153,200221,13021,12740,1815994,1819534,1266952,1246853,318973,328953,18644,18294,160192,170232,5170,4981,46063,50221,1307020,1290494,336976,350265,31203,31997,180802,191665,9841,9839,481431,438017,421507,381570,24444,24238,15337,12600,4894,5083,1993,1665,13256,12861,433241,392943,30377,30088,21339,18288,8351,8556,3180,2901
C,6,2018,30,4451021,2242969,2208052,1664324,1606037,321686,333456,33185,30275,160465,171637,7149,6587,56160,60060,1713178,1658441,343797,359006,50811,48856,183609,195519,12927,12508,1763122,1775431,1243027,1228756,298300,309841,17827,17634,155746,166880,5055,4934,43167,47386,1280366,1270029,314712,329485,29515,30594,175542,187382,9612,9678,479847,432621,421297,377281,23386,23615,15358,12641,4719,4757,2094,1653,12993,12674,432812,388412,29085,29521,21296,18262,8067,8137,3315,2830
C,6,2018,31,4373399,2202601,2170798,1645599,1585983,307298,321787,32144,29283,157707,169457,7026,6509,52827,57779,1691623,1636386,327971,346142,49172,47783,179321,192231,12345,12101,1730556,1743159,1230401,1212613,284718,298721,17141,16949,152986,164879,4912,4801,40398,45196,1265373,1251894,299836,317298,28463,29752,171501,184401,9159,9247,472045,427639,415198,373370,22580,23066,15003,12334,4721,4578,2114,1708,12429,12583,426250,384492,28135,28844,20709,18031,7820,7830,3186,2854
C,6,2018,32,4395349,2212320,2183029,1661061,1602662,301229,318203,31971,29317,159290,170893,7146,6630,51623,55324,1705972,1650649,320926,341044,48946,47404,180342,192808,12562,12217,1735426,1753782,1241286,1227289,278672,295162,16489,16759,154621,166362,5007,5005,39351,43205,1275323,1264597,292969,312477,27762,29422,172570,185067,9298,9490,476894,429247,419775,375373,22557,23041,15482,12558,4669,4531,2139,1625,12272,12119,430649,386052,27957,28567,21184,17982,7772,7741,3264,2727
